Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ExitRates in %,PageValues,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
1,62.0,1,172.0,58,0.009827586,0.0,May,3,2,4,4,Returning_Visitor,False,False
0,0.0,0,0.0,10,0.02,0.0,Nov,2,2,1,8,Returning_Visitor,False,False
3,130.5,0,0.0,24,0.018034188,0.0,Nov,1,1,1,8,Returning_Visitor,False,False
0,0.0,0,0.0,4,0.05,0.0,Nov,2,4,9,2,Returning_Visitor,False,False
3,498.6,1,152.2,25,0.067624521,5.689147469,Jul,2,5,4,1,Returning_Visitor,True,True
0,0.0,0,0.0,7,0.028571429,0.0,Nov,2,2,2,1,Returning_Visitor,False,False
3,206.6666667,0,0.0,15,0.09375,0.0,Mar,2,4,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,4,0.05,0.0,Nov,2,5,1,2,Returning_Visitor,False,False
2,34.0,0,0.0,21,0.021212121,0.0,Mar,3,2,5,1,Returning_Visitor,True,False
0,0.0,0,0.0,13,0.020833333,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,4,0.2,0.0,Mar,1,2,1,1,Returning_Visitor,False,False
3,15.0,0,0.0,12,0.048717949,0.0,Dec,1,1,1,3,Returning_Visitor,False,False
11,136.3333333,2,72.5,80,0.00952381,28.25395506,May,2,2,3,4,Returning_Visitor,False,False
12,158.5952381,2,167.0,48,0.016570513,29.76290794,Nov,3,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.2,0.0,Nov,2,2,6,13,Returning_Visitor,True,False
8,233.25,2,9.0,38,0.004761905,0.0,Dec,2,4,1,2,New_Visitor,True,False
0,0.0,0,0.0,2,0.1,0.0,Nov,1,1,1,1,Returning_Visitor,False,False
5,256.1,2,99.7,4,0.01,0.0,Sep,1,1,6,2,New_Visitor,False,False
0,0.0,0,0.0,12,0.02,0.0,Dec,8,13,9,20,Other,False,False
2,7.0,0,0.0,27,0.029320988,0.0,Nov,1,1,1,2,Returning_Visitor,True,False
1,7.0,0,0.0,15,0.019047619,0.0,May,2,4,7,2,Returning_Visitor,False,False
3,44.75,0,0.0,7,0.074074074,0.0,May,3,2,2,13,Returning_Visitor,False,False
0,0.0,0,0.0,20,0.038472222,0.0,June,1,2,3,1,Returning_Visitor,True,False
0,0.0,0,0.0,12,0.012121212,0.0,Sep,3,2,5,2,Returning_Visitor,False,False
4,33.0,0,0.0,35,0.005428571,0.0,Dec,4,1,1,2,New_Visitor,False,False
6,287.0,0,0.0,80,0.025771658,0.579785745,Oct,2,2,4,3,Returning_Visitor,False,False
1,54.0,0,0.0,23,0.012318841,0.0,Dec,2,2,5,10,Returning_Visitor,False,False
10,130.55,1,23.2,7,0.015238095,0.0,Oct,2,2,6,5,New_Visitor,False,False
1,7.0,0,0.0,28,0.066666667,0.0,May,2,2,7,3,Returning_Visitor,True,False
1,17.0,0,0.0,22,0.038095238,0.0,Mar,1,5,7,1,Returning_Visitor,False,False
0,0.0,0,0.0,21,0.075238095,0.0,May,2,5,4,2,Returning_Visitor,False,False
22,1951.279141,1,99.0,55,0.038292564,8.508237502,May,2,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,2,0.05,0.0,May,2,4,1,4,Returning_Visitor,False,False
1,45.5,3,58.0,6,0.0125,0.0,May,3,2,6,2,New_Visitor,True,False
0,0.0,2,59.5,43,0.036790123,0.0,Dec,4,2,1,2,Returning_Visitor,True,False
12,345.8333333,0,0.0,52,0.00327381,0.0,May,1,2,2,2,Returning_Visitor,True,False
0,0.0,0,0.0,31,0.02609319,0.0,Oct,3,2,2,13,Returning_Visitor,True,False
7,211.5,0,0.0,54,0.039251601,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
0,0.0,2,407.5,14,0.08125,0.0,Nov,1,1,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,39,0.012820513,0.0,Sep,4,2,1,4,Returning_Visitor,False,False
12,251.8666667,0,0.0,60,0.011984127,13.09154641,May,2,2,2,1,Returning_Visitor,False,False
0,0.0,0,0.0,34,0.005882353,5.860439769,Sep,2,2,7,2,Returning_Visitor,False,True
0,0.0,0,0.0,10,0.044444444,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
7,301.0777778,0,0.0,27,0.036382031,11.15668928,Jul,3,2,3,2,Returning_Visitor,False,False
1,22.0,0,0.0,2,0.066666667,0.0,May,2,2,3,4,Returning_Visitor,False,False
0,0.0,0,0.0,12,0.008333333,0.0,Nov,2,2,1,2,New_Visitor,False,False
7,272.0333333,0,0.0,13,0.017647059,0.0,Nov,3,2,1,20,Returning_Visitor,False,False
11,554.75,0,0.0,34,0.024345679,10.73461716,Nov,1,1,3,8,New_Visitor,True,True
4,140.475,1,0.0,48,0.024738632,0.0,Nov,3,2,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,1,0.1,0.0,Dec,2,6,4,1,Returning_Visitor,False,False
0,0.0,0,0.0,11,0.066666667,0.0,May,2,2,2,6,Returning_Visitor,True,False
9,216.75,0,0.0,44,0.032765957,0.0,May,2,2,8,6,Returning_Visitor,True,False
2,32.0,0,0.0,16,0.0125,0.0,May,2,2,2,1,Returning_Visitor,True,False
6,342.1,0,0.0,82,0.004844961,0.0,Sep,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.2,0.0,Mar,3,3,1,3,Returning_Visitor,True,False
0,0.0,0,0.0,37,0.002777778,39.97777778,May,1,1,1,2,Returning_Visitor,True,True
6,148.2083333,2,139.5,98,0.013429932,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
2,25.6,0,0.0,29,0.008888889,23.66358807,Jul,3,2,3,4,Returning_Visitor,False,False
0,0.0,0,0.0,19,0.052631579,0.0,May,2,2,3,19,Returning_Visitor,False,False
4,86.6,0,0.0,12,0.016666667,0.0,May,1,2,3,5,Returning_Visitor,False,False
1,0.0,0,0.0,28,0.037931034,0.0,Nov,2,2,1,1,Returning_Visitor,True,False
2,42.75,0,0.0,31,0.055555556,40.1844879,Dec,2,4,6,1,Returning_Visitor,False,False
0,0.0,0,0.0,16,0.039365079,18.30205576,Sep,3,2,2,1,Returning_Visitor,False,True
2,110.0,0,0.0,4,0.016666667,0.0,Mar,3,2,2,1,Returning_Visitor,False,False
2,83.4,2,385.8,41,0.018043478,10.25950957,Oct,1,1,3,2,Returning_Visitor,False,False
3,212.6,0,0.0,87,0.00411985,0.0,Sep,2,2,7,1,Returning_Visitor,False,False
0,0.0,0,0.0,5,0.2,0.0,May,3,2,4,13,Returning_Visitor,False,False
1,17.0,4,32.0,11,0.016666667,25.484,May,2,2,1,6,Returning_Visitor,False,True
0,0.0,0,0.0,1,0.2,0.0,Nov,7,1,1,3,Returning_Visitor,False,False
3,84.5,0,0.0,6,0.035,0.0,Nov,1,1,3,10,Returning_Visitor,True,False
0,0.0,0,0.0,2,0.1,0.0,Dec,2,2,2,13,Returning_Visitor,False,False
0,0.0,0,0.0,4,0.05,0.0,May,2,2,6,11,Returning_Visitor,False,False
0,0.0,0,0.0,4,0.05,0.0,Nov,1,1,1,3,Returning_Visitor,False,False
1,22.0,0,0.0,29,0.035057471,0.0,Nov,3,2,8,2,Returning_Visitor,False,False
0,0.0,0,0.0,7,0.016666667,0.0,Dec,3,2,6,8,New_Visitor,False,False
0,0.0,0,0.0,6,0.016666667,124.9045858,Nov,2,6,9,20,New_Visitor,False,True
1,5.0,1,25.0,81,0.000833333,0.0,May,2,4,3,4,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,58.37208988,Nov,2,2,4,20,Returning_Visitor,False,True
5,73.0,0,0.0,18,0.04,0.0,May,2,4,7,3,Returning_Visitor,False,False
0,0.0,0,0.0,2,0.15,0.0,Feb,1,1,7,2,Returning_Visitor,False,False
1,3.0,0,0.0,11,0.005,0.0,May,4,2,1,3,Returning_Visitor,False,False
10,197.1666667,0,0.0,35,0.010452962,39.75577236,May,2,2,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,24,0.027056277,0.0,Oct,2,2,1,20,Returning_Visitor,False,False
0,0.0,0,0.0,9,0.025,0.0,Dec,1,1,1,3,Returning_Visitor,False,False
1,27.2,0,0.0,91,0.007912088,33.61787649,Sep,2,2,2,1,Returning_Visitor,False,False
3,52.33333333,0,0.0,2,0.04,0.0,May,2,2,7,3,New_Visitor,False,False
0,0.0,3,1830.5,81,0.020433155,0.0,Nov,2,2,3,2,Returning_Visitor,True,False
2,95.8,0,0.0,83,0.008176477,19.61979883,Sep,2,2,4,3,Returning_Visitor,False,True
0,0.0,0,0.0,3,0.1,0.0,Nov,2,2,3,2,Other,False,False
1,194.0,0,0.0,21,0.001169591,0.0,May,1,2,4,2,Returning_Visitor,False,False
2,18.75,4,355.5,57,0.027094017,14.15437174,Nov,1,1,1,10,Returning_Visitor,False,True
4,56.63333333,7,309.7333333,58,0.035377102,0.0,Aug,2,2,6,1,Returning_Visitor,True,False
4,92.75,0,0.0,9,0.021428571,0.0,Nov,2,2,3,2,New_Visitor,False,False
0,0.0,0,0.0,42,0.019047619,0.0,May,2,2,2,3,Returning_Visitor,False,False
0,0.0,0,0.0,6,0.011111111,0.0,May,2,2,1,13,Returning_Visitor,False,False
4,70.83333333,1,30.0,27,0.0125,23.554375,May,2,2,1,2,Returning_Visitor,False,True
1,38.0,0,0.0,23,0.038373016,7.103020833,Mar,3,2,6,1,Returning_Visitor,False,True
0,0.0,2,445.0,38,0.016544567,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,10,0.05,0.0,Dec,2,2,4,1,Returning_Visitor,True,False
0,0.0,0,0.0,13,0.005128205,0.0,May,3,2,5,1,Returning_Visitor,True,False
7,421.25,0,0.0,59,0.010578704,28.52919049,June,2,6,1,20,Returning_Visitor,False,True
2,19.0,0,0.0,4,0.02,0.0,Dec,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,32,0.00625,0.0,Dec,2,2,3,8,New_Visitor,False,False
3,15.0,0,0.0,102,0.01,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
10,198.4,2,114.0,26,0.016666667,4.9872375,May,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,6,0.02,0.0,Mar,2,4,6,8,Returning_Visitor,False,False
0,0.0,0,0.0,5,0.04,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,4,0.05,0.0,Nov,3,2,1,11,Returning_Visitor,False,False
0,0.0,0,0.0,35,0.02,0.0,Nov,2,2,1,1,New_Visitor,False,False
4,68.5,0,0.0,152,0.018756793,0.0,Nov,2,2,4,10,Returning_Visitor,False,False
0,0.0,0,0.0,9,0.031666667,0.0,May,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,7,0.021428571,0.0,Nov,3,2,3,2,Returning_Visitor,True,True
8,92.93333333,0,0.0,78,0.011934156,0.0,Sep,3,2,6,13,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.2,0.0,Dec,2,2,3,13,Returning_Visitor,False,False
0,0.0,0,0.0,22,0.054545455,0.0,May,2,2,4,13,Returning_Visitor,False,False
0,0.0,0,0.0,22,0.012878788,20.88818182,May,3,2,1,2,Returning_Visitor,True,True
16,315.1449864,6,147.8666667,173,0.010737154,0.0,Mar,2,2,2,2,Returning_Visitor,False,False
5,46.52,0,0.0,133,0.029349567,6.373770623,Jul,1,1,1,4,Returning_Visitor,False,True
6,124.2,0,0.0,5,0.022222222,0.0,Nov,1,1,2,5,New_Visitor,False,True
4,76.25,0,0.0,141,0.008391608,6.425757643,Dec,2,2,1,1,Returning_Visitor,False,False
2,145.0,0,0.0,7,0.0125,0.0,May,3,2,4,1,Returning_Visitor,False,False
0,0.0,0,0.0,29,0.028275862,0.0,Nov,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,29,0.020689655,0.0,Oct,2,4,7,1,Returning_Visitor,False,False
0,0.0,1,9.0,48,0.033469388,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
2,18.6,0,0.0,85,0.013388945,37.42337649,Nov,2,2,1,1,Returning_Visitor,True,False
0,0.0,0,0.0,7,0.023809524,0.0,Mar,3,2,6,3,Returning_Visitor,False,False
0,0.0,0,0.0,2,0.1,0.0,Nov,3,2,1,10,Returning_Visitor,False,False
0,0.0,0,0.0,8,0.035416667,0.0,Nov,3,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,27,0.034615385,0.0,May,2,2,1,13,Returning_Visitor,False,False
7,79.2,0,0.0,30,0.018285714,12.9058765,Sep,2,2,4,4,Returning_Visitor,False,False
4,97.0,0,0.0,22,0.006060606,0.0,May,1,1,6,4,New_Visitor,True,False
0,0.0,0,0.0,63,0.03016129,0.0,Nov,2,1,3,1,Returning_Visitor,True,False
0,0.0,0,0.0,69,0.007835821,0.0,Nov,2,2,1,8,New_Visitor,False,False
0,0.0,0,0.0,1,0.2,0.0,May,3,6,2,2,Returning_Visitor,False,False
2,33.86666667,4,32.7,109,0.009734513,48.73081038,Oct,4,1,3,6,Returning_Visitor,False,True
0,0.0,0,0.0,10,0.02,0.0,Mar,3,2,1,10,Returning_Visitor,False,False
0,0.0,0,0.0,8,0.013333333,0.0,Nov,1,2,9,2,Returning_Visitor,False,False
3,377.0,0,0.0,14,0.013333333,0.0,May,1,1,8,15,New_Visitor,True,False
12,317.6282051,2,256.5,81,0.017420532,11.62288468,Dec,2,2,1,10,Returning_Visitor,True,True
6,140.0,1,12.0,52,0.006277056,4.504381818,May,3,2,4,11,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.2,0.0,Nov,3,2,7,13,Returning_Visitor,False,False
1,16.25,0,0.0,34,0.03030303,0.0,Nov,1,1,4,1,Returning_Visitor,True,False
0,0.0,0,0.0,63,0.014086022,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.2,0.0,June,2,2,1,4,Returning_Visitor,False,False
0,0.0,0,0.0,5,0.186666667,0.0,Aug,3,2,4,20,Returning_Visitor,False,False
7,111.0,2,5.0,131,0.013640873,7.513426372,Nov,2,1,1,2,Returning_Visitor,False,True
0,0.0,0,0.0,5,0.186666667,0.0,Oct,3,2,8,20,Returning_Visitor,False,False
0,0.0,0,0.0,15,0.033333333,0.0,May,4,1,4,2,Returning_Visitor,False,False
0,0.0,0,0.0,30,0.112903226,0.0,May,2,2,3,20,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.2,0.0,Nov,2,5,2,1,Other,False,False
0,0.0,0,0.0,1,0.2,0.0,Feb,2,2,2,3,Returning_Visitor,False,False
0,0.0,0,0.0,6,0.016666667,0.0,May,1,1,3,1,Returning_Visitor,True,False
0,0.0,0,0.0,15,0.038888889,0.0,Dec,4,1,1,2,Returning_Visitor,False,False
0,0.0,1,2.0,33,0.011764706,177.7714536,Nov,2,2,7,20,Returning_Visitor,False,True
1,56.5,1,41.5,87,0.036429937,0.0,Nov,1,2,1,11,Returning_Visitor,True,False
1,32.75,1,11.0,43,0.027164502,0.0,May,3,2,1,13,Returning_Visitor,False,False
0,0.0,0,0.0,14,0.030769231,0.0,May,2,10,2,2,Returning_Visitor,False,False
2,37.5,0,0.0,12,0.039583333,43.99,May,2,2,3,2,Returning_Visitor,False,True
3,53.5,0,0.0,82,0.03015873,0.906375967,Sep,2,2,1,4,Returning_Visitor,False,False
4,146.0,0,0.0,14,0.0125,0.0,Dec,2,5,4,2,New_Visitor,True,False
3,168.0,1,27.0,57,0.028330849,0.0,May,2,2,9,4,Returning_Visitor,False,False
2,2.0,0,0.0,0,0.1,0.0,May,1,1,3,2,Returning_Visitor,True,False
12,194.0362319,3,61.5,36,0.032461962,0.0,May,3,2,1,1,Returning_Visitor,False,False
7,204.3875,4,187.0,61,0.016153274,0.0,May,3,2,6,3,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.2,0.0,Nov,1,1,5,3,Returning_Visitor,False,False
4,91.33333333,0,0.0,27,0.007407407,9.065333333,May,1,10,1,3,Returning_Visitor,True,False
0,0.0,0,0.0,5,0.02,0.0,May,3,2,1,3,Returning_Visitor,False,False
1,18.0,4,123.5,24,0.003571429,20.91831644,Mar,1,1,1,2,New_Visitor,False,True
4,174.8,0,0.0,16,0.011111111,0.0,Sep,3,2,4,2,New_Visitor,False,False
0,0.0,0,0.0,48,0.082209406,0.0,Nov,3,2,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,21,0.058571429,0.0,Dec,1,2,1,3,Returning_Visitor,False,False
2,65.5,0,0.0,11,0.016666667,46.308063,Nov,2,2,1,2,Returning_Visitor,False,True
1,14.2,0,0.0,22,0.000952381,60.58437066,Nov,3,2,3,2,New_Visitor,True,True
5,175.2307692,0,0.0,20,0.023913043,0.0,Mar,4,2,8,1,Returning_Visitor,False,False
0,0.0,0,0.0,4,0.15,0.0,May,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,24,0.039283154,0.0,May,2,2,2,4,Returning_Visitor,True,False
0,0.0,0,0.0,9,0.055555556,0.0,June,2,2,4,13,Returning_Visitor,False,False
0,0.0,0,0.0,23,0.004347826,0.0,Nov,1,1,3,2,New_Visitor,False,False
6,446.3833333,0,0.0,28,0.012860238,37.5474164,Nov,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,20,0.036666667,0.0,Dec,3,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,20,0.04275,0.0,June,1,1,6,4,Returning_Visitor,False,False
1,15.8,3,97.8,32,0.024324324,1.273317415,Aug,2,2,3,2,Returning_Visitor,False,True
4,15.0,1,0.0,38,0.020454545,5.903181818,May,2,2,5,2,Returning_Visitor,False,True
4,83.5,0,0.0,9,0.015384615,0.0,Mar,2,2,1,2,New_Visitor,False,False
0,0.0,0,0.0,8,0.014285714,0.0,Mar,3,3,1,2,New_Visitor,True,False
0,0.0,0,0.0,18,0.062962963,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
7,119.4,0,0.0,16,0.02,35.35631939,Sep,1,1,8,4,Returning_Visitor,False,False
0,0.0,0,0.0,15,0.007692308,0.0,May,2,5,3,6,Returning_Visitor,True,False
0,0.0,0,0.0,8,0.0,0.0,Oct,2,2,2,6,New_Visitor,False,False
0,0.0,0,0.0,3,0.133333333,0.0,Nov,2,5,3,10,Returning_Visitor,False,False
2,15.0,0,0.0,1,0.066666667,0.0,Nov,2,4,1,2,Returning_Visitor,False,False
6,135.65,0,0.0,40,0.020767196,0.0,Mar,4,1,3,1,Returning_Visitor,True,False
9,500.0,0,0.0,54,0.011252834,2.82745293,Dec,2,5,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,6,0.033333333,0.0,Dec,8,13,9,20,Other,False,False
10,143.5833333,1,92.0,245,0.004610177,59.42458922,Nov,3,2,1,8,Returning_Visitor,False,True
7,165.1,0,0.0,63,0.008766234,0.0,June,4,2,2,3,Returning_Visitor,False,False
0,0.0,0,0.0,8,0.025,0.0,Jul,1,1,3,3,Returning_Visitor,False,False
4,50.33333333,0,0.0,3,0.016666667,0.0,Dec,2,2,9,10,Returning_Visitor,False,False
0,0.0,0,0.0,41,0.031060606,0.0,May,2,2,5,4,Returning_Visitor,False,False
0,0.0,0,0.0,42,0.016547619,0.0,Aug,2,2,1,2,Returning_Visitor,False,False
8,162.5,0,0.0,9,0.027272727,0.0,Dec,4,1,4,8,New_Visitor,False,False
0,0.0,0,0.0,48,0.004609929,5.157803677,Dec,1,1,1,2,Returning_Visitor,True,True
2,310.8571429,3,27.0,68,0.023074581,16.6702274,May,2,2,7,6,Returning_Visitor,False,False
0,0.0,0,0.0,3,0.033333333,0.0,May,2,10,5,4,Returning_Visitor,True,False
2,131.0,2,9.0,14,0.022222222,0.0,Dec,2,10,4,2,New_Visitor,False,False
0,0.0,0,0.0,9,0.022222222,0.0,Mar,1,2,6,1,Returning_Visitor,False,False
4,149.25,0,0.0,27,0.020967742,14.89210837,Mar,2,2,7,2,Returning_Visitor,False,True
5,173.1666667,2,24.5,30,0.013376623,54.121714,Nov,1,2,3,2,Returning_Visitor,True,False
1,0.0,0,0.0,0,0.2,0.0,Nov,1,1,3,8,Returning_Visitor,False,False
2,80.0,6,141.75,47,0.012006861,34.85660705,Dec,2,2,3,1,Returning_Visitor,False,False
3,40.2,0,0.0,11,0.02,0.0,June,2,2,2,1,New_Visitor,False,False
0,0.0,0,0.0,12,0.019047619,0.0,Nov,3,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,27,0.011111111,0.0,Nov,4,2,1,3,New_Visitor,True,False
9,125.2659091,2,115.0,146,0.016586922,8.597486055,Dec,2,2,9,2,Returning_Visitor,True,False
0,0.0,0,0.0,16,0.014285714,0.0,Mar,2,2,1,2,New_Visitor,False,False
3,30.0,1,0.0,3,0.028571429,0.0,Nov,2,4,4,2,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.2,0.0,May,1,1,1,3,Returning_Visitor,True,False
2,74.4,0,0.0,42,0.004761905,44.73610411,Oct,2,2,7,2,New_Visitor,True,True
0,0.0,0,0.0,3,0.066666667,0.0,Dec,1,1,7,2,Other,False,False
7,87.91666667,1,0.0,46,0.020544218,6.02352321,Dec,1,1,3,2,Returning_Visitor,False,False
3,474.6666667,1,30.5,86,0.012426564,5.523782302,Dec,2,6,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,17,0.087037037,0.0,May,3,2,4,13,Returning_Visitor,False,False
5,66.9,0,0.0,12,0.025,42.93595137,Oct,4,1,1,7,Returning_Visitor,True,True
4,64.33333333,1,13.0,27,0.018226601,3.691344828,Mar,1,4,1,8,New_Visitor,False,True
15,292.88,1,48.35,130,0.008515815,10.41358118,Nov,2,4,8,2,Returning_Visitor,False,False
6,99.60588235,0,0.0,83,0.00761877,6.871308983,Mar,2,2,2,2,Returning_Visitor,False,True
0,0.0,0,0.0,22,0.042424242,0.0,Jul,2,4,6,1,Returning_Visitor,False,False
1,27.5,1,376.0,109,0.0156734,0.0,Nov,1,2,3,10,Returning_Visitor,False,False
4,43.46666667,0,0.0,4,0.028571429,0.0,Sep,1,1,1,5,New_Visitor,False,True
6,326.25,4,94.0,128,0.01791847,0.0,Feb,2,5,1,3,Returning_Visitor,False,False
1,45.4,0,0.0,41,0.041056911,0.0,Oct,1,1,3,3,Returning_Visitor,False,False
4,177.1666667,0,0.0,50,0.018300654,0.0,Mar,2,2,3,3,Returning_Visitor,False,False
2,11.92307692,2,139.0,80,0.005279668,16.88069613,Mar,3,2,1,2,Returning_Visitor,True,True
0,0.0,0,0.0,17,0.080392157,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
7,118.5,0,0.0,28,0.015151515,17.79456354,Dec,1,2,3,2,Returning_Visitor,False,False
2,126.0,0,0.0,2,0.05,0.0,Aug,3,2,6,5,New_Visitor,True,False
2,44.0,0,0.0,44,0.011363636,19.21218939,May,2,2,3,2,Returning_Visitor,False,True
4,96.4,0,0.0,10,0.0,0.0,Nov,3,2,2,2,New_Visitor,True,False
0,0.0,2,38.25,51,0.030128205,0.0,Dec,2,5,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,3,0.066666667,0.0,Mar,4,1,3,1,Returning_Visitor,False,False
6,102.5,1,10.0,23,0.005185185,0.0,May,2,2,1,4,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.2,0.0,Nov,1,1,5,2,Returning_Visitor,False,False
6,79.66666667,4,220.0,112,0.021415475,0.0,Dec,2,4,1,2,Returning_Visitor,False,False
1,76.75,0,0.0,33,0.020833333,0.0,Nov,2,2,1,10,Returning_Visitor,True,False
0,0.0,0,0.0,47,0.011134752,0.0,May,2,2,3,3,Returning_Visitor,False,False
1,149.5,0,0.0,32,0.062580645,7.636645161,May,2,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,10,0.06,0.0,May,1,1,2,11,Returning_Visitor,True,False
0,0.0,2,26.5,149,0.022010916,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
9,122.2,0,0.0,51,0.036855346,0.0,Aug,2,4,4,2,Returning_Visitor,False,False
5,35.7,5,95.65,95,0.036723457,0.0,Aug,3,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,6,0.008333333,0.0,Mar,1,2,8,2,Returning_Visitor,True,False
7,38.6,0,0.0,70,0.004861111,0.0,Oct,2,2,4,5,Returning_Visitor,False,False
5,85.33333333,3,8.0,213,0.01587654,8.024865728,Nov,2,2,1,10,Returning_Visitor,False,True
2,35.0,0,0.0,44,0.043560606,0.0,May,2,2,1,6,Returning_Visitor,False,False
6,43.1,0,0.0,56,0.055331772,4.163259563,May,3,2,4,4,Returning_Visitor,False,False
0,0.0,0,0.0,29,0.039761905,0.0,Nov,3,2,1,13,Returning_Visitor,False,False
2,53.4,0,0.0,3,0.04,0.0,Oct,1,1,4,3,Returning_Visitor,True,False
0,0.0,0,0.0,1,0.2,0.0,May,2,2,1,3,Returning_Visitor,False,False
1,98.5,0,0.0,5,0.016666667,0.0,Mar,7,1,1,2,New_Visitor,True,False
0,0.0,0,0.0,8,0.05,0.0,May,2,2,3,4,Returning_Visitor,False,False
0,0.0,0,0.0,13,0.038461538,0.0,Sep,2,5,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,11,0.043636364,0.0,Nov,1,1,4,2,New_Visitor,False,False
0,0.0,0,0.0,27,0.090123457,0.0,Oct,2,5,6,1,Returning_Visitor,False,False
0,0.0,0,0.0,4,0.1,0.0,Mar,2,4,6,3,Returning_Visitor,True,False
7,156.5,1,122.0,26,0.00297619,0.0,Mar,2,4,1,2,Returning_Visitor,False,False
8,429.3333333,1,56.0,35,0.019210526,0.0,Mar,2,2,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,8,0.014285714,59.988,May,2,2,1,2,New_Visitor,False,True
0,0.0,0,0.0,3,0.088888889,0.0,Nov,1,1,3,2,Returning_Visitor,True,False
4,134.39,1,191.9,24,0.013580247,5.245868726,Oct,3,2,1,5,Returning_Visitor,False,False
0,0.0,0,0.0,24,0.0625,0.0,Nov,2,2,1,11,New_Visitor,True,False
0,0.0,0,0.0,8,0.125,0.0,May,2,5,1,11,Returning_Visitor,True,False
1,43.0,0,0.0,36,0.016190476,0.0,May,2,5,1,4,Returning_Visitor,False,False
2,53.4,0,0.0,2,0.1,0.0,Sep,1,1,6,3,Returning_Visitor,False,False
3,238.4,0,0.0,8,0.007407407,0.0,May,3,2,1,18,Returning_Visitor,False,False
7,147.1666667,0,0.0,10,0.068888889,0.0,Dec,1,1,2,1,Returning_Visitor,False,False
6,573.5,1,0.0,33,0.020602653,0.0,Mar,3,2,3,2,Returning_Visitor,False,False
1,11.5,1,94.0,98,0.033991575,0.0,Nov,3,2,4,10,Returning_Visitor,True,False
10,341.4285714,0,0.0,78,0.012068881,2.554071429,May,3,2,2,6,Returning_Visitor,True,False
0,0.0,0,0.0,19,0.025,14.58941181,Dec,2,4,3,2,Returning_Visitor,True,False
0,0.0,0,0.0,14,0.025,0.0,Dec,2,2,9,10,Returning_Visitor,False,False
4,47.0,0,0.0,6,0.0375,0.0,May,1,2,2,2,Returning_Visitor,False,False
2,21.2,0,0.0,7,0.055555556,0.0,Aug,2,2,1,1,Returning_Visitor,False,False
2,9.0,0,0.0,50,0.006339869,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
1,71.6,0,0.0,7,0.008333333,0.0,Aug,1,1,7,3,New_Visitor,False,False
0,0.0,0,0.0,9,0.066666667,0.0,May,2,6,4,3,Returning_Visitor,False,False
3,44.0,0,0.0,14,0.005357143,0.0,Mar,2,4,1,10,Returning_Visitor,False,False
2,267.8,0,0.0,6,0.038095238,0.0,Sep,3,2,3,4,Returning_Visitor,False,False
13,374.875,1,53.0,88,0.00954386,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
